h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
1.0526315789473684,1.5516692975634902e-15,-1.6681765444004746e-15,4.500116642172509e-17,-9.363217819646568e-16,6.551147595829454e-16,6.224675722782383e-17,-6.153475155988339e-16,1.0130617848175294e-15,1.7326905969033573e-17,1.1175055443016073e-15,2.543684472863356e-16,1.0,1.5714078219122018e-16,1.3174831255610852e-16,1.0,-1.3939277372221773e-16,-3.055013188155756e-16,1.0
1.0827067669172932,-5.147831601661169e-16,-1.6440509635365264e-16,8.304988641238925e-17,1.9440886215143157e-16,-1.8958733024659652e-19,-1.231653667943537e-16,3.20374298014685e-16,1.6459468368389944e-16,1.0950441942103555e-16,-1.4185726853510928e-15,1.5409471788860748e-15,0.9999999999999993,8.838593344890128e-16,-6.020166950885225e-16,0.9999999999999993,5.628104889192957e-16,-9.35398179105144e-16,0.9999999999999993
1.112781954887218,1.0210204286446655e-15,-9.793964794966927e-16,3.318742849978125e-16,-5.665973246973897e-16,3.5772118186240466e-16,3.903127820947816e-16,-4.544231039472758e-16,6.216752976342878e-16,-4.290187996525143e-16,5.184791393914782e-16,4.911880049062235e-16,1.0000000000000007,-1.1860503625280006e-16,-2.991986991693753e-17,1.0000000000000007,-2.907576706163496e-16,-1.7336558768090375e-16,1.0000000000000007
1.1428571428571428,-4.888081540213285e-16,-1.8057781552266952e-16,5.030427029789615e-16,1.3370024302390401e-16,-1.258268996945913e-16,-1.7780915628762273e-17,3.551079109974245e-16,3.064047152172608e-16,-2.588803737352267e-16,-8.638438787812074e-16,8.529416828272967e-16,1.0,4.703838024004927e-16,-3.26748318777155e-16,1.0,3.966830900105004e-16,-5.486923067109987e-16,1.0
1.1729323308270676,3.914322736136117e-16,-2.611919887329993e-16,-4.0527477207508314e-16,-3.0680559705660934e-16,4.922294421427031e-17,2.5153490401663565e-16,-8.462667655700215e-17,2.119690445187302e-16,2.404760418572833e-16,5.959150202452596e-16,1.116640610229173e-16,1.0000000000000009,-1.5245986879796813e-16,1.48721295727555e-16,1.0000000000000009,-2.659352033857344e-16,-2.8553952340007327e-16,1.0000000000000009
1.2030075187969924,-2.850893288109217e-16,-2.393538203931442e-18,5.479964355556384e-16,1.380310811665825e-16,-1.7365328974546162e-16,-3.1236711622254854e-16,1.4705824764433917e-16,1.760468279493933e-16,-3.88291761482635e-16,-4.523479593376012e-16,4.162760308161388e-16,1.0000000000000009,2.456509435187283e-16,-4.062648820349603e-17,1.0000000000000009,7.44506135605533e-17,-1.840969683261744e-16,1.0000000000000009
1.2330827067669172,2.1847960117833389e-16,-2.267965669029329e-16,-4.7433845046258174e-17,-1.413441568178052e-16,6.91795178469447e-17,1.0451708942758498e-16,-7.713544436052919e-17,1.5761704905598512e-16,-1.9786689647878107e-17,2.1832447801422246e-16,-2.0652814263286238e-17,0.9999999999999998,-1.158545159157632e-16,1.4366283059623393e-16,0.9999999999999998,-9.224329449457768e-17,-1.3811591256528947e-16,0.9999999999999998
1.263157894736842,3.1772740791113876e-17,8.059962512496638e-18,-7.068998164605543e-17,-7.73946093348129e-17,-1.620680259690279e-16,-1.474514954580292e-16,4.5621868543699085e-17,1.5400806345653126e-16,1.5222198501696413e-16,1.2117828152502422e-14,-1.44193035940552e-14,1.0000000000000009,1.1611843410115602e-16,-1.3700411801796009e-16,1.0000000000000009,6.780999539883337e-17,-1.0464071176435847e-16,1.0000000000000009
1.2932330827067668,-4.83550463330861e-15,5.71396736286411e-15,-3.226585665316938e-16,2.4455228375274096e-15,-2.9185031380324348e-15,-2.4286128663679244e-17,2.3899817957811974e-15,-2.7954642248316775e-15,6.938893903902298e-18,2.749313234428916e-15,6.735938760762075e-16,1.0000000000000002,7.386546336454289e-17,1.3717626366110307e-16,1.0000000000000002,-3.004987087055422e-17,-1.2419860364369942e-16,1.0000000000000002
1.3233082706766917,-1.0882669944455933e-15,-2.408352653632998e-16,3.035766082959374e-17,5.019023007136909e-16,4.1091081098086204e-17,-6.591949208711906e-17,5.863646937319025e-16,1.997441842652134e-16,2.229119666630197e-16,6.685155344157118e-15,-4.348591729264716e-15,0.9999999999999988,-1.8510801136372788e-15,2.182506980147089e-15,0.9999999999999988,-1.8583475112530866e-15,2.1015613713820614e-15,0.9999999999999988
