h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
1.5037593984962405,4.9102938529233664e-17,-2.519532534332527e-16,4.3042826247674196e-16,-2.0992512232207065e-17,1.65352476844078e-16,-5.906733435701052e-16,-2.8110426297026525e-17,8.66007765891749e-17,1.0126448291014375e-16,-4.730495101947266e-16,3.0276778316803886e-16,0.9999999999999999,3.0772139418347767e-17,-1.3543159410889406e-17,0.9999999999999999,2.76383408763733e-18,-2.562200301254325e-17,0.9999999999999999
1.5338345864661653,1.4737031123046698e-16,-1.0258031847532796e-16,3.128058792892211e-16,-1.068842721544975e-16,2.0843246032912546e-18,-1.2847795743953509e-16,-4.048603907596938e-17,1.0049599387203692e-16,-1.0257907804428735e-16,-1.7895892150606373e-16,-8.798496383136786e-18,1.0000000000000007,4.4927779764274054e-17,-2.9052263397602557e-17,1.0000000000000007,4.533592610721733e-17,-3.073499363939815e-18,1.0000000000000007
1.5639097744360901,-5.245534848763243e-17,1.019206944977243e-16,-4.1631351720194445e-16,4.516019353473764e-17,-7.102185220464247e-18,2.9136451077889645e-16,7.295154952895285e-18,-9.481850927725996e-17,2.7785010010540084e-17,2.89345363019104e-16,1.180120549595623e-17,1.0000000000000004,-1.1632888189705363e-16,5.544482651776481e-17,1.0000000000000004,-3.1071752597150603e-17,4.4684011245989806e-17,1.0000000000000004
1.593984962406015,1.990871775114641e-15,1.6272163701891396e-15,-2.070826149447352e-16,3.619929166033565e-16,-1.4630674919890053e-15,-1.0408340855862124e-17,-2.3528646917179987e-15,-1.6414887820013429e-16,-9.649399335121137e-17,1.9326433997839928e-16,-1.3930164915339536e-15,1.000000000000001,9.661852587711122e-17,-1.5449513941459304e-15,1.000000000000001,-1.2223387807719533e-16,-1.6034820011869996e-15,1.000000000000001
1.6240601503759398,1.841658663412997e-16,5.946377572984243e-17,9.974659986866601e-17,-9.601569116490027e-17,-4.2256263962587657e-17,-1.3530843112619155e-16,-8.815017517639941e-17,-1.720751176725478e-17,1.7780915628762253e-16,-2.0238923548197312e-16,-7.594695504823198e-17,0.9999999999999994,5.912943881588788e-17,5.610544879419919e-17,0.9999999999999994,4.7874296224383916e-17,-3.310403268187228e-17,0.9999999999999994
1.6541353383458646,6.45186541456991e-16,-6.796125671569563e-16,-8.543513119185834e-17,-3.341415819500464e-16,3.1432975230316034e-16,5.377642775528033e-17,-3.11044959506944e-16,3.6528281485379624e-16,1.2533377113932333e-16,1.8372448423328867e-16,-9.583242401746508e-17,0.9999999999999998,-3.1796492937729404e-17,2.9532190460493534e-18,0.9999999999999998,-6.399519236354544e-17,-1.131745525812315e-16,0.9999999999999998
1.6842105263157894,-3.284499146464854e-16,2.5920103913924868e-17,-1.4658413372004e-16,3.52754814029346e-16,5.401218258169415e-16,-8.673617379883974e-17,-2.4304899382860556e-17,-5.660419297308661e-16,1.0148132334464366e-16,4.009971526787309e-16,-1.7618784833022148e-15,0.9999999999999997,-2.618547052846308e-16,-1.7804817780292572e-15,0.9999999999999997,5.818957231524951e-19,-1.2048764018063789e-15,0.9999999999999997
1.7142857142857142,2.0302206122921474e-17,1.8746582684257534e-17,1.9271693615929575e-16,-2.7788019252055674e-17,1.1057906817053146e-17,-9.584347204772116e-17,7.485813129134403e-18,-2.980448950131055e-17,1.0955862952965805e-16,-1.6204439234109133e-16,-8.739422618731808e-17,1.0000000000000004,-3.767187520961978e-17,4.4222692444286294e-17,1.0000000000000004,-2.0702863988037273e-17,-4.6744547490602784e-17,1.0000000000000004
1.744360902255639,6.481452714352636e-17,5.592369483571437e-17,-3.8771069688081925e-16,7.60035332073295e-16,-1.987019959192147e-16,2.6541269182445e-16,-8.248498592168192e-16,1.4277830108349935e-16,9.454242944073372e-17,-6.826738789613061e-16,-1.4594474635661855e-15,1.0000000000000004,7.703225679033656e-18,-1.3363987631358582e-15,1.0000000000000004,-5.676307353721838e-17,-1.383893626104945e-15,1.0000000000000004
1.7744360902255638,-4.0780765750250797e-17,-5.133817459751091e-17,8.428655451537973e-17,4.511921361234752e-17,2.556019290546248e-17,-2.0803129184565735e-16,-4.338447862096707e-18,2.5777981692048214e-17,3.0396624345167723e-16,-2.6278272097360425e-16,-1.4681210098892715e-16,0.9999999999999991,2.1682514508455293e-18,-1.7127114426426643e-17,0.9999999999999991,-1.3508114405454878e-17,1.5435484949753428e-17,0.9999999999999991
1.8045112781954886,3.2568529912471187e-16,-2.178728842582325e-17,2.1011838102768898e-16,-1.0836787088257497e-16,-3.927946833511046e-17,-2.688821387764064e-16,-2.1731742824213642e-16,6.106675676093443e-17,2.357055522983468e-16,1.3902285061912845e-15,7.542507806021893e-16,1.0000000000000002,3.295240795396083e-17,-1.2332191194373313e-15,1.0000000000000002,4.1578159286711184e-16,-1.5745808988783576e-15,1.0000000000000002
1.8345864661654134,2.2885865293406217e-16,1.4789039585458157e-16,6.852157730108218e-17,-6.93645426335584e-17,-2.419988864953386e-16,-2.706168622523835e-16,-1.5949411030050394e-16,9.410849064075734e-17,3.894454203567916e-16,-9.822989882794598e-17,-6.19731740146747e-17,0.9999999999999999,1.0379231388061763e-17,4.8843834441396896e-17,0.9999999999999999,6.413074237427625e-17,-2.0767234720880635e-17,0.9999999999999999
1.8646616541353382,-4.3035660998785825e-18,9.306327307906457e-18,-1.8648277366751012e-16,1.9358476890792837e-17,-5.017384707565979e-19,3.5041414214731227e-16,-1.5054910790915025e-17,-8.804588837149884e-18,8.239936510889518e-17,-3.792976859294865e-17,-1.1149842368155334e-17,1.0000000000000007,5.8924729250208665e-18,-3.0716447963295016e-17,1.0000000000000007,3.9956653799886616e-18,6.050629180952856e-18,1.0000000000000007
